task_idx,task_id,recipient_condition,recipient_wording,recipient_label,donor_type,donor_condition,donor_label,config,config_role,common_suffix_tokens,baseline_margin,patched_margin,raw_margin_shift,signed_transfer_effect
43,task_043,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,121,0.07650560140609741,0.13664346933364868,0.06013786792755127,0.06013786792755127
43,task_043,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,121,0.24896633625030518,0.1900787353515625,-0.058887600898742676,0.058887600898742676
43,task_043,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,114,0.11903154850006104,0.2031780481338501,0.08414649963378906,0.08414649963378906
43,task_043,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,114,0.25319796800613403,0.16444498300552368,-0.08875298500061035,0.08875298500061035
43,task_043,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,287,0.07650560140609741,0.07650560140609741,0.0,0.0
43,task_043,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,287,0.24896633625030518,0.24896633625030518,0.0,0.0
43,task_043,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,271,0.11903154850006104,0.11903154850006104,0.0,0.0
43,task_043,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,271,0.25319796800613403,0.25319796800613403,0.0,0.0
43,task_043,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,87,0.07650560140609741,0.04789292812347412,-0.02861267328262329,0.02861267328262329
43,task_043,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,87,0.24896633625030518,0.2519094944000244,0.0029431581497192383,0.0029431581497192383
43,task_043,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,87,0.11903154850006104,0.12467986345291138,0.005648314952850342,-0.005648314952850342
43,task_043,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,87,0.25319796800613403,0.23214566707611084,-0.021052300930023193,-0.021052300930023193
43,task_043,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,87,0.07650560140609741,0.1256716251373291,0.04916602373123169,0.04916602373123169
43,task_043,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,87,0.24896633625030518,0.1389394998550415,-0.11002683639526367,0.11002683639526367
43,task_043,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,87,0.11903154850006104,0.18175214529037476,0.06272059679031372,0.06272059679031372
43,task_043,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,87,0.25319796800613403,0.1731112003326416,-0.08008676767349243,0.08008676767349243
44,task_044,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,120,0.0011065006256103516,0.059085845947265625,0.05797934532165527,0.05797934532165527
44,task_044,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,120,0.15275990962982178,0.10120916366577148,-0.05155074596405029,0.05155074596405029
44,task_044,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,113,0.0943993330001831,0.11700570583343506,0.022606372833251953,0.022606372833251953
44,task_044,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,113,0.157426118850708,0.12899911403656006,-0.02842700481414795,0.02842700481414795
44,task_044,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,120,0.0011065006256103516,-0.03063225746154785,-0.0317387580871582,-0.0317387580871582
44,task_044,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,120,0.15275990962982178,0.17441129684448242,0.021651387214660645,-0.021651387214660645
44,task_044,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,113,0.0943993330001831,0.08332669734954834,-0.011072635650634766,-0.011072635650634766
44,task_044,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,113,0.157426118850708,0.1590186357498169,0.0015925168991088867,-0.0015925168991088867
44,task_044,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,120,0.0011065006256103516,0.0494304895401001,0.048323988914489746,0.048323988914489746
44,task_044,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,120,0.15275990962982178,0.10151410102844238,-0.051245808601379395,0.051245808601379395
44,task_044,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,113,0.0943993330001831,0.11839163303375244,0.023992300033569336,0.023992300033569336
44,task_044,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,113,0.157426118850708,0.13063454627990723,-0.02679157257080078,0.02679157257080078
44,task_044,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,285,0.0011065006256103516,0.0011065006256103516,0.0,0.0
44,task_044,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,285,0.15275990962982178,0.15275990962982178,0.0,0.0
44,task_044,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,269,0.0943993330001831,0.0943993330001831,0.0,0.0
44,task_044,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,269,0.157426118850708,0.157426118850708,0.0,0.0
44,task_044,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,86,0.0011065006256103516,-0.02633798122406006,-0.02744448184967041,0.02744448184967041
44,task_044,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,86,0.15275990962982178,0.12498313188552856,-0.027776777744293213,-0.027776777744293213
44,task_044,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,86,0.0943993330001831,0.07810711860656738,-0.016292214393615723,0.016292214393615723
44,task_044,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,86,0.157426118850708,0.14894580841064453,-0.008480310440063477,-0.008480310440063477
44,task_044,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,86,0.0011065006256103516,0.032527029514312744,0.03142052888870239,0.03142052888870239
44,task_044,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,86,0.15275990962982178,0.08151483535766602,-0.07124507427215576,0.07124507427215576
44,task_044,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,86,0.0943993330001831,0.12700819969177246,0.032608866691589355,0.032608866691589355
44,task_044,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,86,0.157426118850708,0.10451173782348633,-0.05291438102722168,0.05291438102722168
45,task_045,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,103,0.2657184600830078,0.3030720353126526,0.037353575229644775,0.037353575229644775
45,task_045,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,103,0.5246261358261108,0.44451743364334106,-0.08010870218276978,0.08010870218276978
45,task_045,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,96,0.35377901792526245,0.4409693479537964,0.08719033002853394,0.08719033002853394
45,task_045,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,96,0.5759065747261047,0.42493367195129395,-0.1509729027748108,0.1509729027748108
45,task_045,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,103,0.2657184600830078,0.2708989381790161,0.005180478096008301,0.005180478096008301
45,task_045,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,103,0.5246261358261108,0.503231942653656,-0.021394193172454834,0.021394193172454834
45,task_045,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,96,0.35377901792526245,0.3743593692779541,0.02058035135269165,0.02058035135269165
45,task_045,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,96,0.5759065747261047,0.5269343256950378,-0.048972249031066895,0.048972249031066895
45,task_045,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,103,0.2657184600830078,0.30641549825668335,0.04069703817367554,0.04069703817367554
45,task_045,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,103,0.5246261358261108,0.4397057890892029,-0.08492034673690796,0.08492034673690796
45,task_045,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,96,0.35377901792526245,0.45294785499572754,0.09916883707046509,0.09916883707046509
45,task_045,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,96,0.5759065747261047,0.41691577434539795,-0.1589908003807068,0.1589908003807068
45,task_045,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,270,0.2657184600830078,0.2657184600830078,0.0,0.0
45,task_045,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,270,0.5246261358261108,0.5246261358261108,0.0,0.0
45,task_045,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,254,0.35377901792526245,0.34267550706863403,-0.011103510856628418,-0.011103510856628418
45,task_045,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,254,0.5759065747261047,0.5643728971481323,-0.011533677577972412,-0.011533677577972412
45,task_045,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,69,0.2657184600830078,0.21815842390060425,-0.047560036182403564,0.047560036182403564
45,task_045,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,69,0.5246261358261108,0.5225309729576111,-0.002095162868499756,-0.002095162868499756
45,task_045,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,69,0.35377901792526245,0.33541369438171387,-0.018365323543548584,0.018365323543548584
45,task_045,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,69,0.5759065747261047,0.4806026220321655,-0.09530395269393921,-0.09530395269393921
45,task_045,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,69,0.2657184600830078,0.299041748046875,0.03332328796386719,0.03332328796386719
45,task_045,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,69,0.5246261358261108,0.3581315279006958,-0.16649460792541504,0.16649460792541504
45,task_045,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,69,0.35377901792526245,0.3929429054260254,0.03916388750076294,0.03916388750076294
45,task_045,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,69,0.5759065747261047,0.4178318381309509,-0.1580747365951538,0.1580747365951538
46,task_046,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,121,-0.07890641689300537,0.014322817325592041,0.09322923421859741,0.09322923421859741
46,task_046,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,121,0.12266278266906738,0.021159708499908447,-0.10150307416915894,0.10150307416915894
46,task_046,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,114,-0.04453212022781372,0.05401843786239624,0.09855055809020996,0.09855055809020996
46,task_046,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,114,0.11751562356948853,0.019868314266204834,-0.09764730930328369,0.09764730930328369
46,task_046,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,121,-0.07890641689300537,-0.10641199350357056,-0.027505576610565186,-0.027505576610565186
46,task_046,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,121,0.12266278266906738,0.14242911338806152,0.01976633071899414,-0.01976633071899414
46,task_046,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,114,-0.04453212022781372,-0.052082180976867676,-0.007550060749053955,-0.007550060749053955
46,task_046,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,114,0.11751562356948853,0.11617720127105713,-0.0013384222984313965,0.0013384222984313965
46,task_046,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,121,-0.07890641689300537,0.011050939559936523,0.0899573564529419,0.0899573564529419
46,task_046,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,121,0.12266278266906738,0.030282139778137207,-0.09238064289093018,0.09238064289093018
46,task_046,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,114,-0.04453212022781372,0.05691772699356079,0.10144984722137451,0.10144984722137451
46,task_046,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,114,0.11751562356948853,0.01360011100769043,-0.1039155125617981,0.1039155125617981
46,task_046,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,289,-0.07890641689300537,-0.07890641689300537,0.0,0.0
46,task_046,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,289,0.12266278266906738,0.12266278266906738,0.0,0.0
46,task_046,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,273,-0.04453212022781372,-0.04453212022781372,0.0,0.0
46,task_046,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,273,0.11751562356948853,0.11751562356948853,0.0,0.0
46,task_046,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,87,-0.07890641689300537,-0.10265707969665527,-0.023750662803649902,0.023750662803649902
46,task_046,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,87,0.12266278266906738,0.11473602056503296,-0.007926762104034424,-0.007926762104034424
46,task_046,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,87,-0.04453212022781372,-0.06148403882980347,-0.016951918601989746,0.016951918601989746
46,task_046,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,87,0.11751562356948853,0.09336727857589722,-0.02414834499359131,-0.02414834499359131
46,task_046,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,87,-0.07890641689300537,0.0001220703125,0.07902848720550537,0.07902848720550537
46,task_046,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,87,0.12266278266906738,0.025361835956573486,-0.0973009467124939,0.0973009467124939
46,task_046,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,87,-0.04453212022781372,0.03267437219619751,0.07720649242401123,0.07720649242401123
46,task_046,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,87,0.11751562356948853,-0.00499039888381958,-0.1225060224533081,0.1225060224533081
47,task_047,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,120,0.18193411827087402,0.22631525993347168,0.044381141662597656,0.044381141662597656
